CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
55522,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,2 Cores,GB,2/17/2015
19703,One time user,Build 232,Version 8.3,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/20/2015
30351,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/7/2015
29321,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,AU,4/1/2015
27139,Former Best,Build 232,Version 9.4,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/2/2015
93143,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,GB,3/14/2015
90177,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,DE,2/9/2015
41823,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,JP,1/31/2015
97207,One time user,Build 410,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,8 Cores,DE,4/1/2015
10921,New Client,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,DE,3/4/2015
36481,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,JP,1/8/2015
47583,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,2/15/2015
1062,One time user,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,3/4/2015
69683,One time user,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,1/14/2015
90874,New Client,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,US,2/7/2015
55039,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,1/12/2015
85631,Former Best,Build 410,Version 7.1,Lite,MS Win Server 2003,>512 MB  & <= 1 GB,Mobile,8 Cores,AU,1/9/2015
72601,Best Customer,Build 999,Version 7.1,High,MS Win 7,>1GB & <= 2 GB,Laptop,4 Cores,JP,3/24/2015
29502,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,2 Cores,GB,3/5/2015
27767,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/11/2015
92830,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,4 Cores,DE,1/8/2015
1534,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,AU,3/28/2015
14601,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,FR,2/18/2015
9203,One time user,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/5/2015
12666,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,DE,3/21/2015
88048,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,JP,3/12/2015
62074,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,AU,3/31/2015
49643,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/16/2015
44974,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,AU,1/14/2015
37613,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/4/2015
99567,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/26/2015
61887,Best Customer,Build 232,Version 7.1,High,MS Win XP,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/11/2015
44909,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,US,3/19/2015
25250,New Client,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/26/2015
17990,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,DE,2/7/2015
29604,New Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,3/26/2015
63278,Former Best,Build 999,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/4/2015
7653,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/22/2015
16056,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,1/3/2015
31262,Best Customer,Build 410,Version 9.4,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,AU,2/23/2015
11947,One time user,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/11/2015
10174,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/8/2015
33109,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,US,3/31/2015
46074,One time user,Build 380,Version 7.1,Standard,MS Win 7,>4GB & <= 6 GB,Desktop,1 Core,GB,2/5/2015
53481,One time user,Build 410,Version 7.1,Lite,MS Win 7, > 6 GB,Desktop,1 Core,US,3/2/2015
69409,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,AU,3/29/2015
7036,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,DE,2/10/2015
71699,Former Best,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,FR,1/5/2015
75896,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,8 Cores,US,1/26/2015
39486,New Client,Build 380,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/18/2015
15780,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,US,2/20/2015
88809,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/22/2015
14550,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,1/27/2015
815,Former Best,Build 232,Version 9.4,High,MS Win Server 2008,>4GB & <= 6 GB,Mobile,1 Core,AU,1/15/2015
99335,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,DE,1/5/2015
2007,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,2 Cores,AU,1/11/2015
45403,One time user,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,AU,2/5/2015
23696,One time user,Build 232,Version 10.2,Lite,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,AU,1/2/2015
93209,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,DE,2/22/2015
93053,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,8 Cores,DE,1/11/2015
8250,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/11/2015
33357,New Client,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,DE,1/7/2015
46581,Best Customer,Build 410,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,FR,1/15/2015
143,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,8 Cores,GB,1/2/2015
1770,Former Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/4/2015
77714,Former Best,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,4/1/2015
46056,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/26/2015
74332,Best Customer,Build 410,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Desktop,1 Core,DE,1/29/2015
3733,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/8/2015
3440,Best Customer,Build 232,Version 10.2,Standard,MS Win XP, > 6 GB,Desktop,8 Cores,ES,1/15/2015
83340,One time user,Build 232,Version 10.2,Standard,MS Win 7, > 6 GB,Desktop,2 Cores,US,1/25/2015
7887,New Client,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/20/2015
13537,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,8 Cores,DE,3/10/2015
40693,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/17/2015
8844,One time user,Build 232,Version 9.4,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,AU,1/14/2015
71487,Best Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,AU,2/5/2015
94125,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/21/2015
65086,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,4 Cores,GB,2/2/2015
28324,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/6/2015
18862,One time user,Build 410,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,2/24/2015
70641,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,4 Cores,FR,3/19/2015
87689,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,AU,1/3/2015
50000,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,JP,3/29/2015
83753,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,AU,3/17/2015
33112,One time user,Build 410,Version 9.4,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,1/3/2015
45578,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,2/1/2015
62683,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,4 Cores,FR,1/16/2015
25707,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,GB,2/28/2015
81047,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,JP,2/14/2015
81571,Best Customer,Build 232,Version 9.4,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,1 Core,DE,2/19/2015
32616,Best Customer,Build 232,Version 9.4,High,MS Win XP, > 6 GB,Desktop,1 Core,AU,3/26/2015
65098,Best Customer,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,3/24/2015
60402,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/3/2015
26465,Former Best,Build 232,Version 10.2,High,MS Win XP, > 6 GB,Desktop,1 Core,US,1/12/2015
75099,Former Best,Build 410,Version 8.3,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,AU,1/26/2015
1533,One time user,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,AU,1/21/2015
95425,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/26/2015
38053,Former Best,Build 999,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,US,2/28/2015
12073,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,JP,2/2/2015
20424,Best Customer,Build 999,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,2/26/2015
67129,One time user,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,AU,3/20/2015
48514,One time user,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,4 Cores,DE,1/19/2015
68543,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,8 Cores,AU,2/13/2015
49851,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,US,3/15/2015
32019,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,2/23/2015
56628,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,US,2/1/2015
19720,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,3/15/2015
7143,Former Best,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/6/2015
8502,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, <= 512 MB,Desktop,1 Core,GB,1/23/2015
32500,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,AU,3/13/2015
92009,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,GB,3/27/2015
10765,One time user,Build 380,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,3/12/2015
78516,Former Best,Build 410,Version 7.1,Standard,MS Win 7,>2GB & <= 4 GB,Mobile,1 Core,DE,2/15/2015
91664,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,1/19/2015
25205,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Laptop,1 Core,GB,3/16/2015
23683,Former Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,4/1/2015
31911,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,8 Cores,JP,3/15/2015
58125,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008,>2GB & <= 4 GB,Laptop,4 Cores,DE,2/20/2015
68012,Best Customer,Build 232,Version 7.1,Standard,MS Win 7,>4GB & <= 6 GB,Desktop,1 Core,AU,1/25/2015
47713,Former Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,1/27/2015
66649,One time user,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,4 Cores,AU,1/9/2015
35375,Former Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/24/2015
70876,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,2/15/2015
48617,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,2/23/2015
28218,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,US,2/21/2015
53210,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,2/7/2015
5629,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/5/2015
13455,One time user,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,3/2/2015
89567,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003,>2GB & <= 4 GB,Mobile,1 Core,US,3/21/2015
65014,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,AU,1/18/2015
70594,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/6/2015
99967,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,2 Cores,AU,3/31/2015
84508,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,FR,2/16/2015
57893,New Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/16/2015
29205,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,DE,3/10/2015
21012,Best Customer,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,DE,1/18/2015
94695,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,2/14/2015
26729,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/13/2015
65378,One time user,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,2/28/2015
55095,Best Customer,Build 410,Version 10.2,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,AU,2/19/2015
60745,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,US,1/19/2015
23775,One time user,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,AU,1/2/2015
68850,Best Customer,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,4/1/2015
96375,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,FR,3/10/2015
92688,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,GB,2/3/2015
31013,Former Best,Build 232,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,US,2/24/2015
34138,Former Best,Build 232,Version 7.1,High,MS Win 7,>2GB & <= 4 GB,Desktop,1 Core,GB,3/30/2015
21164,Former Best,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/8/2015
56713,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,DE,3/5/2015
48980,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,3/3/2015
87101,New Client,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,US,3/4/2015
91653,Former Best,Build 410,Version 7.1,Standard,MS Win Server 2003,>1GB & <= 2 GB,Mobile,1 Core,US,2/25/2015
77995,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,3/5/2015
3924,New Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,2/12/2015
12515,Former Best,Build 999,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,US,3/9/2015
45106,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,US,1/18/2015
39182,Former Best,Build 232,Version 10.2,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,FR,2/5/2015
78376,New Client,Build 380,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,DE,3/21/2015
87564,Best Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Laptop,4 Cores,DE,3/9/2015
44864,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,GB,3/30/2015
44047,Former Best,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Desktop,1 Core,US,2/17/2015
71405,New Client,Build 380,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/10/2015
79877,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/6/2015
79546,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,US,2/15/2015
21631,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,2 Cores,JP,3/12/2015
37263,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,US,1/18/2015
63875,Former Best,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/2/2015
40935,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,GB,1/5/2015
36911,Former Best,Build 232,Version 10.2,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,GB,3/29/2015
61148,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,GB,2/16/2015
90763,Best Customer,Build 999,Version 8.3,Lite,MS Win Server 2003, > 6 GB,Desktop,8 Cores,US,2/24/2015
1118,New Client,Build 410,Version 7.1,High,MS Win 7, > 6 GB,Laptop,8 Cores,US,3/24/2015
83956,One time user,Build 232,Version 9.4,High,MS Win 7, > 6 GB,Desktop,4 Cores,AU,2/21/2015
76441,Former Best,Build 232,Version 7.1,High,MS Win XP,>2GB & <= 4 GB,Desktop,1 Core,US,2/6/2015
44054,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,1 Core,AU,3/26/2015
87895,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,AU,3/9/2015
93132,One time user,Build 999,Version 7.1,Standard,MS Win XP,>4GB & <= 6 GB,Desktop,2 Cores,AU,3/9/2015
492,Former Best,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Mobile,1 Core,US,1/26/2015
85051,Best Customer,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Laptop,1 Core,US,2/20/2015
18670,Best Customer,Build 232,Version 7.1,Standard,MS Win 7,>4GB & <= 6 GB,Laptop,1 Core,FR,1/23/2015
59169,New Client,Build 232,Version 10.2,High,MS Win XP, > 6 GB,Desktop,4 Cores,US,2/18/2015
50012,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,AU,1/10/2015
79934,New Client,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,GB,3/18/2015
9933,Best Customer,Build 410,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,US,1/30/2015
7618,Best Customer,Build 380,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,GB,3/26/2015
73316,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,AU,3/10/2015
32361,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,DE,3/23/2015
35174,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,AU,2/19/2015
95924,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,DE,2/28/2015
87511,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,8 Cores,ES,2/8/2015
77382,Former Best,Build 999,Version 8.3,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,2 Cores,US,3/4/2015
22905,One time user,Build 232,Version 8.3,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,4 Cores,ES,2/13/2015
16602,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/3/2015
17973,One time user,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,3/1/2015
19986,New Client,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,3/16/2015
19724,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,FR,3/5/2015
63137,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,3/24/2015
7650,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/6/2015
85654,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,FR,1/25/2015
16246,One time user,Build 410,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,2/21/2015
74971,One time user,Build 410,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/27/2015
82619,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>4GB & <= 6 GB,Desktop,8 Cores,AU,1/2/2015
53974,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,3/1/2015
25653,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,DE,1/9/2015
97048,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/11/2015
52087,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,GB,1/9/2015
57434,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,1/9/2015
27849,Best Customer,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,8 Cores,JP,1/31/2015
99089,Former Best,Build 232,Version 7.1,High,MS Win XP,>512 MB  & <= 1 GB,Desktop,1 Core,US,2/14/2015
