,CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
4678,11548,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/6/2015
4679,60652,Former_Best,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,3/24/2015
4680,48176,Best_Customer,Build 410,Version 9.4,Standard,MS Win 7, > 6 GB,Desktop,1 Core,Australia,1/31/2015
4681,75167,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,1/26/2015
4682,92685,New_Client,Build 410,Version 7.1,High,MS Win 7, > 6 GB,Desktop,4 Cores,Australia,2/11/2015
4683,74992,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,Australia,3/28/2015
4684,29795,One_time_user,Build 410,Version 9.4,High,MS Win Server 2008,>1GB & <= 2 GB,Laptop,1 Core,Germany,1/22/2015
4685,69212,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,United States,2/16/2015
4686,31374,Best_Customer,Build 999,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,4 Cores,Australia,3/4/2015
4687,16801,New_Client,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United States,1/24/2015
4688,68395,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,8 Cores,Germany,1/31/2015
4689,60285,Best_Customer,Build 232,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,United States,1/4/2015
4690,88570,Former_Best,Build 232,Version 7.1,Lite,MS Win 7, > 6 GB,Desktop,1 Core,Germany,3/16/2015
4691,66359,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/13/2015
4692,42413,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Japan,3/20/2015
4693,33709,Former_Best,Build 232,Version 7.1,High,MS Win 7,>512 MB  & <= 1 GB,Desktop,1 Core,United States,3/22/2015
4694,97746,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Australia,1/18/2015
4695,97157,Former_Best,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,Germany,3/3/2015
4696,32463,Best_Customer,Build 232,Version 8.3,High,MS Win 7, > 6 GB,Desktop,2 Cores,United Kingdom,3/5/2015
4697,53149,Former_Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,Australia,2/5/2015
4698,10054,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Germany,3/19/2015
4699,38511,Best_Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,United States,2/21/2015
4700,51205,Best_Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,United States,3/4/2015
4701,99393,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,Australia,1/23/2015
4702,55697,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,2/23/2015
4703,22137,Best_Customer,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Germany,1/28/2015
4704,94103,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,Australia,3/27/2015
4705,5613,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Germany,2/22/2015
4706,86134,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,1/31/2015
4707,88139,Best_Customer,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Japan,1/30/2015
4708,50889,Best_Customer,Build 999,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Japan,1/26/2015
4709,55087,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,2 Cores,United Kingdom,3/11/2015
4710,26068,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,1/10/2015
4711,12925,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Germany,2/11/2015
4712,73554,One_time_user,Build 410,Version 7.1,Standard,MS Win Server 2003,>2GB & <= 4 GB,Laptop,1 Core,Germany,3/20/2015
4713,1581,Best_Customer,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/8/2015
4714,10452,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,France,2/2/2015
4715,6769,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Australia,1/13/2015
4716,65287,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,4 Cores,Japan,3/16/2015
4717,34449,Former_Best,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,Germany,2/8/2015
4718,21426,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/9/2015
4719,72722,Best_Customer,Build 410,Version 10.2,Standard,MS Win Server 2008,>4GB & <= 6 GB,Laptop,1 Core,United States,3/8/2015
4720,87923,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,United Kingdom,1/2/2015
4721,83118,Former_Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/31/2015
4722,97536,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Germany,1/30/2015
4723,36685,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,8 Cores,Germany,1/7/2015
4724,85415,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,Australia,1/4/2015
4725,2735,One_time_user,Build 232,Version 10.2,High,MS Win 7,>4GB & <= 6 GB,Laptop,1 Core,United Kingdom,3/25/2015
4726,597,Former_Best,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,2/21/2015
4727,64525,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,1/7/2015
4728,72936,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,Australia,2/18/2015
4729,51307,Best_Customer,Build 232,Version 9.4,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,4 Cores,Australia,2/1/2015
4730,2071,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,United States,3/26/2015
4731,57276,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/22/2015
4732,6214,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/14/2015
4733,66411,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,Germany,1/3/2015
4734,71647,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,Germany,3/23/2015
4735,1031,Former_Best,Build 410,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,Japan,1/28/2015
4736,10050,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,Australia,3/25/2015
4737,76178,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Australia,3/25/2015
4738,48326,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,4/1/2015
4739,53122,One_time_user,Build 232,Version 7.1,Lite,MS Win 7, > 6 GB,Laptop,1 Core,United States,2/4/2015
4740,45682,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United States,3/20/2015
4741,17143,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,4/1/2015
4742,56216,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,Germany,2/14/2015
4743,2178,One_time_user,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Desktop,2 Cores,Australia,1/6/2015
4744,72488,One_time_user,Build 232,Version 7.1,Standard,MS Win 7,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,3/7/2015
4745,43171,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,France,2/26/2015
4746,85466,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,1/16/2015
4747,35225,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Germany,2/1/2015
4748,80582,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/3/2015
4749,5335,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,United States,1/25/2015
4750,1194,Former_Best,Build 410,Version 7.1,High,MS Win XP,>512 MB  & <= 1 GB,Desktop,4 Cores,Japan,3/10/2015
4751,96395,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,Australia,3/7/2015
4752,98943,Best_Customer,Build 232,Version 10.2,High,MS Win XP, > 6 GB,Laptop,1 Core,United States,1/2/2015
4753,47,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,Australia,1/25/2015
4754,5599,One_time_user,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,United States,2/8/2015
4755,48842,New_Client,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,United Kingdom,3/11/2015
4756,68858,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/4/2015
4757,80732,New_Client,Build 380,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Mobile,1 Core,Germany,2/15/2015
4758,4398,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/7/2015
4759,48649,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,Australia,3/12/2015
4760,11671,Former_Best,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,2 Cores,Germany,3/24/2015
4761,82000,One_time_user,Build 410,Version 7.1,Standard,MS Win XP, > 6 GB,Laptop,2 Cores,France,3/12/2015
4762,94692,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,3/26/2015
4763,62997,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,2/1/2015
4764,83879,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,1/23/2015
4765,16507,One_time_user,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Desktop,1 Core,Australia,1/25/2015
4766,20165,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,United States,2/18/2015
4767,39838,One_time_user,Build 232,Version 8.3,Standard,MS Win Server 2003, <= 512 MB,Desktop,1 Core,Australia,2/14/2015
4768,94587,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Australia,1/9/2015
4769,24994,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,United States,2/24/2015
4770,77948,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/4/2015
4771,42506,Former_Best,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,Germany,3/31/2015
4772,92977,New_Client,Build 410,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,2 Cores,United States,1/21/2015
4773,89372,New_Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,United Kingdom,1/16/2015
4774,35575,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/10/2015
4775,43277,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,Germany,1/29/2015
4776,81498,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Germany,1/20/2015
4777,21652,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/12/2015
4778,30964,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,3/17/2015
4779,9261,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,Germany,3/14/2015
4780,26345,Former_Best,Build 999,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,United Kingdom,1/3/2015
4781,50884,Former_Best,Build 410,Version 7.1,Standard,MS Win 7, > 6 GB,Mobile,4 Cores,United States,2/23/2015
4782,91189,Former_Best,Build 410,Version 10.2,Standard,MS Win 7, > 6 GB,Desktop,1 Core,United States,3/20/2015
4783,99418,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,United States,3/20/2015
4784,6813,Former_Best,Build 232,Version 7.1,Lite,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,United States,3/20/2015
4785,18169,Former_Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,4 Cores,United States,2/13/2015
4786,88610,Former_Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,Australia,2/4/2015
4787,84091,Best_Customer,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,Australia,1/24/2015
4788,76036,New_Client,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/21/2015
4789,40283,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,3/17/2015
4790,68201,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,1/22/2015
4791,95972,New_Client,Build 232,Version 8.3,High,MS Win 7, > 6 GB,Desktop,1 Core,United Kingdom,3/31/2015
4792,4668,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,1/18/2015
4793,30199,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,4 Cores,Japan,3/4/2015
4794,6118,Best_Customer,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,United Kingdom,3/6/2015
4795,99572,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,United States,1/3/2015
4796,5662,Best_Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,4 Cores,Australia,3/10/2015
4797,52331,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,2 Cores,Australia,3/27/2015
4798,46833,Former_Best,Build 410,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Desktop,4 Cores,France,2/10/2015
4799,24621,One_time_user,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,Australia,1/20/2015
4800,80781,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,4 Cores,United States,3/26/2015
4801,81640,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/4/2015
4802,29693,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,2/13/2015
4803,13081,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,Australia,4/1/2015
4804,38288,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Australia,2/23/2015
4805,26891,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/4/2015
4806,52335,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Germany,1/11/2015
4807,39622,Former_Best,Build 380,Version 9.4,Standard,MS Win Server 2008, > 6 GB,Mobile,4 Cores,Australia,3/19/2015
4808,3540,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,Germany,1/18/2015
4809,6032,Former_Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/27/2015
4810,98752,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,8 Cores,Japan,1/5/2015
4811,41773,Best_Customer,Build 380,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/16/2015
4812,53754,Former_Best,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,United States,1/28/2015
4813,76426,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/27/2015
4814,24412,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Germany,2/11/2015
4815,85593,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Germany,2/13/2015
4816,37812,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/30/2015
4817,88304,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/17/2015
4818,14059,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,2/16/2015
4819,32254,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,Germany,3/27/2015
4820,99822,New_Client,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/25/2015
4821,61355,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Spain,2/1/2015
4822,31296,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/13/2015
4823,36475,Best_Customer,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,2/26/2015
4824,54242,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/1/2015
4825,7565,Best_Customer,Build 380,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,Germany,1/9/2015
4826,98291,New_Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Australia,1/4/2015
4827,38945,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>2GB & <= 4 GB,Desktop,4 Cores,Germany,2/9/2015
4828,30460,One_time_user,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/13/2015
4829,20138,One_time_user,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,Germany,2/7/2015
4830,55210,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,United States,3/18/2015
4831,2255,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,4 Cores,United Kingdom,1/5/2015
4832,13161,One_time_user,Build 232,Version 10.2,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,3/28/2015
4833,53274,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/4/2015
4834,85573,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,United States,2/15/2015
4835,4048,Former_Best,Build 232,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Desktop,1 Core,France,3/11/2015
4836,97147,Best_Customer,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,France,3/6/2015
4837,49565,Former_Best,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/11/2015
4838,37688,Best_Customer,Build 232,Version 10.2,Standard,MS Win 7, > 6 GB,Desktop,1 Core,France,2/20/2015
4839,16620,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,Germany,2/20/2015
4840,18433,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, <= 512 MB,Laptop,8 Cores,United States,3/9/2015
4841,22184,Best_Customer,Build 380,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,Germany,1/7/2015
4842,26572,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,3/20/2015
4843,56610,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/7/2015
4844,35541,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Japan,3/25/2015
4845,53043,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,United States,3/30/2015
4846,34384,Former_Best,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,United States,1/24/2015
4847,13384,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,2/27/2015
4848,79156,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,United Kingdom,3/27/2015
4849,79164,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,France,3/11/2015
4850,7527,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,Germany,3/3/2015
4851,12474,Best_Customer,Build 380,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/4/2015
4852,31834,Best_Customer,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/24/2015
4853,1824,Former_Best,Build 380,Version 8.3,High,MS Win XP, > 6 GB,Desktop,4 Cores,Australia,2/27/2015
4854,78349,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,Australia,2/4/2015
4855,49961,New_Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,1/9/2015
4856,35846,Former_Best,Build 999,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,1/22/2015
4857,45368,One_time_user,Build 232,Version 9.4,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,Australia,2/8/2015
4858,49337,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,3/3/2015
